Library,Protocol,Messages Sent,Payload Length,Pub Delay,Pub Interval,Num Subscribers,Messages Received,Total Time,Throughput,Payload Throughput,Min Latency,Avg Latency,P90 Latency,P99 Latency,Max Latency,Mean Jitter,Median CPU,Median MEM
nng,tcp,5000,2000,1000,400,4,5000.0,2.49247,2006.04495,4.01209,38496.0,74713.625,90480.0,108400.0,249760.0,13675.6875,36.0625,0.00819
zeromq,tcp,5000,4000,1000,400,4,5000.0,2.27271,2200.01611,8.80007,31184.0,44927.6875,52816.0,61808.0,534864.0,6779.1875,19.975,0.00646
nanomsg,tcp,5000,4000,1000,400,4,5000.0,2.3376,2139.49207,8.55797,35056.0,1533695.5,2859328.0,3272688.0,3504592.0,377378.4375,14.375,0.00534
nng,tcp,5000,4000,1000,400,4,5000.0,2.49627,2002.99228,8.01197,37600.0,76389.625,92928.0,112240.0,403312.0,14225.5625,36.0375,0.00827
zeromq,tcp,5000,8000,1000,400,4,5000.0,2.2728,2199.93262,17.59946,32592.0,46912.75,56064.0,65664.0,535408.0,7241.6875,19.975,0.00649
nanomsg,tcp,5000,8000,1000,400,4,5000.0,2.33475,2141.5971,17.13277,47552.0,1564537.5625,3031616.0,3091200.0,3198704.0,661704.25,10.0,0.00546
nng,tcp,5000,8000,1000,400,4,5000.0,2.50321,1997.4334,15.97947,39760.0,76498.1875,92000.0,111008.0,332496.0,13649.8125,35.45,0.00862
zeromq,tcp,5000,16000,1000,400,4,5000.0,2.27412,2198.65771,35.17852,59488.0,80797.875,92144.0,104592.0,631248.0,6168.5625,36.15,0.0067
nanomsg,tcp,5000,16000,1000,400,4,5000.0,2.37767,2102.90453,33.64647,40960.0,636581.5,1227520.0,1247264.0,1517296.0,466068.625,17.5,0.00565
nng,tcp,5000,16000,1000,400,4,5000.0,2.50863,1993.11783,31.88988,42192.0,80585.1875,97504.0,117808.0,378464.0,14653.5,36.1,0.00938
zeromq,tcp,5000,32000,1000,400,4,5000.0,2.29254,2180.98167,69.79141,65056.0,84702.875,93408.0,109120.0,645696.0,5951.625,34.9,0.00706
nanomsg,tcp,5000,32000,1000,400,4,5000.0,2.41432,2070.97576,66.27122,42256.0,326500.5,599088.0,614832.0,933216.0,354334.0,20.625,0.00599
nng,tcp,5000,32000,1000,400,4,5000.0,2.53042,1975.95655,63.23061,49120.0,89234.0625,107168.0,128160.0,282288.0,15310.625,39.2125,0.01096
zeromq,tcp,5000,64000,1000,400,4,5000.0,2.30793,2166.44358,138.65239,77856.0,102919.8125,116560.0,133616.0,718624.0,8455.1875,42.4,0.00774
nanomsg,tcp,5000,64000,1000,400,4,5000.0,2.50153,1998.77434,127.92156,53024.0,267086.0,467152.0,483232.0,832944.0,393266.5625,26.85,0.00659
nng,tcp,5000,64000,1000,400,4,5000.0,2.61728,1910.40305,122.26579,61728.0,109698.0625,130928.0,152336.0,458128.0,18223.25,46.6375,0.01425
zeromq,tcp,5000,128000,1000,400,4,5000.0,2.34784,2129.6237,272.59184,104528.0,145412.9375,168784.0,214480.0,749392.0,15066.9375,59.875,0.00877
nanomsg,tcp,5000,128000,1000,400,4,5000.0,2.73199,1830.28125,234.276,74336.0,106824.375,122896.0,143392.0,850448.0,10878.75,44.9,0.00734
nng,tcp,5000,128000,1000,400,4,5000.0,3.06007,1633.96152,209.14707,113696.0,196032.6875,231920.0,276288.0,719456.0,29863.75,68.175,0.01931
zeromq,tcp,5000,256000,1000,400,4,5000.0,2.46488,2028.54198,519.30675,163808.0,225727.6875,255696.0,379360.0,1189584.0,21565.125,94.6,0.01176
nanomsg,tcp,5000,256000,1000,400,4,5000.0,3.74379,1335.56329,341.9042,238928.0,301935.8125,325424.0,358064.0,1036352.0,16973.8125,74.8,0.0089
nng,tcp,5000,256000,1000,400,4,5000.0,3.90229,1281.31516,328.01668,195392.0,383464.5625,444320.0,514896.0,1112784.0,48584.625,94.275,0.03152
zeromq,tcp,5000,512000,1000,400,4,5000.0,2.72355,1835.84567,939.95299,290864.0,420892.1875,497488.0,758848.0,4059584.0,42655.1875,165.475,0.01795
nanomsg,tcp,5000,512000,1000,400,4,4999.375,4.77579,1046.90165,536.01364,557488.0,740106.125,823072.0,862368.0,2379648.0,57586.75,131.9,0.01136
nng,tcp,5000,512000,1000,400,4,5000.0,5.61789,890.03559,455.69822,370304.0,759296.3125,882176.0,1010688.0,2107008.0,93404.75,125.2625,0.05245
zeromq,tcp,5000,1000,1000,600,4,5000.0,3.28155,1523.67113,1.52367,29616.0,43073.0625,50224.0,57888.0,387504.0,5825.75,14.45,0.00641
nanomsg,tcp,5000,1000,1000,600,4,5000.0,3.30297,1513.82043,1.51382,41408.0,4873983.0625,8716880.0,9859600.0,9931968.0,1085112.75,4.95,0.00532
nng,tcp,5000,1000,1000,600,4,5000.0,3.4845,1434.92811,1.43493,37232.0,74295.4375,90224.0,106416.0,319776.0,13507.375,24.0,0.00818
zeromq,tcp,5000,2000,1000,600,4,5000.0,3.28153,1523.68064,3.04736,29600.0,43115.625,50240.0,58656.0,396960.0,5889.5,13.65,0.00642
nanomsg,tcp,5000,2000,1000,600,4,5000.0,3.30047,1514.98558,3.02997,27408.0,4719585.3125,8678512.0,9834128.0,9885584.0,1081151.4375,4.95,0.00526
nng,tcp,5000,2000,1000,600,4,5000.0,3.48633,1434.17133,2.86835,38352.0,74353.875,90592.0,108096.0,222416.0,13768.0625,23.975,0.00825
zeromq,tcp,5000,4000,1000,600,4,5000.0,3.28215,1523.3943,6.09358,30704.0,44074.5,51360.0,59776.0,441776.0,6015.1875,14.45,0.00641
nanomsg,tcp,5000,4000,1000,600,4,5000.0,3.32001,1506.06013,6.02424,43408.0,3423602.3125,6414144.0,7329360.0,7556352.0,849087.3125,8.25,0.00535
nng,tcp,5000,4000,1000,600,4,5000.0,3.48947,1432.88372,5.73154,39232.0,75524.375,92016.0,109280.0,304928.0,14155.3125,25.625,0.00823
zeromq,tcp,5000,8000,1000,600,4,5000.0,3.28512,1522.015,12.17612,32384.0,46305.9375,53712.0,62368.0,498448.0,5537.25,16.1,0.00647
nanomsg,tcp,5000,8000,1000,600,4,5000.0,3.33983,1497.08603,11.97669,47808.0,1887482.3125,3692976.0,3738720.0,3791520.0,809002.5625,7.425,0.00542
nng,tcp,5000,8000,1000,600,4,5000.0,3.50026,1428.4683,11.42774,39264.0,77643.0625,94448.0,113664.0,319408.0,14317.8125,24.0,0.00863
zeromq,tcp,5000,16000,1000,600,4,5000.0,3.28935,1520.05724,24.32092,60320.0,77787.875,82272.0,95376.0,427632.0,4301.75,24.025,0.00666
nanomsg,tcp,5000,16000,1000,600,4,5000.0,3.34495,1494.80931,23.91695,48400.0,1140551.625,2207712.0,2237968.0,2384688.0,853269.625,9.075,0.00565
nng,tcp,5000,16000,1000,600,4,5000.0,3.51465,1422.62084,22.76194,42448.0,79786.6875,96992.0,116352.0,434848.0,14773.3125,25.65,0.00943
zeromq,tcp,5000,32000,1000,600,4,5000.0,3.29705,1516.50506,48.52816,64016.0,83567.9375,90304.0,105408.0,501744.0,5107.6875,23.2,0.00696
nanomsg,tcp,5000,32000,1000,600,4,5000.0,3.37727,1480.62408,47.37997,49072.0,647211.0,1235056.0,1256512.0,1348112.0,766611.0,10.75,0.00611
nng,tcp,5000,32000,1000,600,4,5000.0,3.55046,1408.26931,45.06462,48128.0,88871.9375,107600.0,126992.0,282064.0,15976.4375,28.15,0.01101
zeromq,tcp,5000,64000,1000,600,4,5000.0,3.31685,1507.45681,96.47724,79088.0,99132.875,106960.0,126784.0,581040.0,5534.9375,29.8,0.00748
nanomsg,tcp,5000,64000,1000,600,4,5000.0,3.50045,1428.38692,91.41676,48864.0,343037.6875,624736.0,633776.0,939968.0,558181.0,18.975,0.00662
nng,tcp,5000,64000,1000,600,4,5000.0,3.62359,1379.84897,88.31034,61840.0,108621.8125,130384.0,152416.0,428128.0,18459.5,33.925,0.01404
zeromq,tcp,5000,128000,1000,600,4,5000.0,3.34498,1494.77539,191.33125,105792.0,145399.0625,167584.0,211392.0,688080.0,14978.875,44.7,0.0085
nanomsg,tcp,5000,128000,1000,600,4,5000.0,3.74481,1335.19354,170.90477,77456.0,104884.8125,118128.0,136944.0,1155424.0,10044.4375,32.7125,0.00734
nng,tcp,5000,128000,1000,600,4,5000.0,4.06163,1231.0436,157.57358,110240.0,195945.125,231696.0,274304.0,723760.0,29589.0625,49.675,0.01914
zeromq,tcp,5000,256000,1000,600,4,5000.0,3.48623,1434.21668,367.15947,169568.0,237634.6875,271344.0,373072.0,1034976.0,20792.375,70.7,0.01068
nanomsg,tcp,5000,256000,1000,600,4,5000.0,4.7448,1053.80485,269.77405,240384.0,302563.75,328096.0,363136.0,892656.0,17493.375,59.775,0.0089
nng,tcp,5000,256000,1000,600,4,5000.0,4.90057,1020.28972,261.19417,185792.0,383346.0625,443936.0,515552.0,1099136.0,48426.5625,75.3125,0.02964
zeromq,tcp,5000,512000,1000,600,4,5000.0,3.70779,1348.51238,690.43834,294528.0,405526.4375,491168.0,752016.0,2234688.0,48163.125,118.3625,0.01624
nanomsg,tcp,5000,512000,1000,600,4,5000.0,5.75489,868.84384,444.84804,556784.0,732921.1875,802608.0,854752.0,2275344.0,56364.5,109.7,0.01332
nng,tcp,5000,512000,1000,600,4,5000.0,6.58843,758.93123,388.57279,366288.0,763866.625,882960.0,1009264.0,2293568.0,91923.5,106.5625,0.05249
zeromq,tcp,5000,1000,1000,800,4,5000.0,4.28527,1166.7886,1.16679,29776.0,43040.75,49504.0,57888.0,296528.0,4984.875,11.25,0.00639
nanomsg,tcp,5000,1000,1000,800,4,5000.0,4.32384,1156.39755,1.1564,35488.0,4101629.3125,7344704.0,8317664.0,8403936.0,916055.3125,6.875,0.00532
nng,tcp,5000,1000,1000,800,4,5000.0,4.48458,1114.93116,1.11493,36896.0,72748.125,88784.0,105680.0,303360.0,13530.3125,18.75,0.00813
zeromq,tcp,5000,2000,1000,800,4,5000.0,4.28532,1166.77495,2.33355,29840.0,43178.125,49584.0,57728.0,407952.0,4998.4375,10.9375,0.0064
nanomsg,tcp,5000,2000,1000,800,4,5000.0,4.31256,1159.40369,2.31881,41200.0,5239813.625,9724656.0,11044176.0,11120752.0,1213768.9375,5.3125,0.00524
nng,tcp,5000,2000,1000,800,4,5000.0,4.48109,1115.79924,2.2316,39152.0,75041.0625,91696.0,107824.0,299808.0,13935.6875,19.375,0.00818
zeromq,tcp,5000,4000,1000,800,4,5000.0,4.2852,1166.80829,4.66723,30896.0,44216.0625,50992.0,59664.0,318528.0,5327.875,11.5625,0.00643
nanomsg,tcp,5000,4000,1000,800,4,5000.0,4.31907,1157.69508,4.63078,37584.0,4439646.875,8276656.0,9524080.0,9609856.0,1105463.9375,6.25,0.00538
nng,tcp,5000,4000,1000,800,4,5000.0,4.49109,1113.31486,4.45326,39072.0,75248.375,91632.0,109072.0,282608.0,13884.375,20.0,0.0083
zeromq,tcp,5000,8000,1000,800,4,5000.0,4.28533,1166.77163,9.33417,32128.0,46441.125,53344.0,63264.0,414704.0,5376.25,11.25,0.00651
nanomsg,tcp,5000,8000,1000,800,4,5000.0,4.34277,1151.33987,9.21072,48272.0,2650533.6875,5222512.0,5271200.0,5345232.0,1148628.6875,5.3125,0.00544
nng,tcp,5000,8000,1000,800,4,5000.0,4.49863,1111.45086,8.8916,40416.0,77029.1875,93504.0,110176.0,305184.0,14079.625,19.375,0.00863
zeromq,tcp,5000,16000,1000,800,4,5000.0,4.28552,1166.72153,18.66755,59648.0,76935.625,82608.0,98528.0,539840.0,4389.0625,17.5,0.00672
nanomsg,tcp,5000,16000,1000,800,4,5000.0,4.375,1142.87415,18.28599,39024.0,920136.8125,1788496.0,1811152.0,1906128.0,691878.3125,9.6875,0.00555
nng,tcp,5000,16000,1000,800,4,5000.0,4.515,1107.42085,17.71873,40688.0,79428.875,96768.0,115680.0,314000.0,14818.875,20.625,0.00938
zeromq,tcp,5000,32000,1000,800,4,5000.0,4.28539,1166.75452,37.33615,63632.0,83274.0,89408.0,102768.0,499216.0,4787.4375,19.375,0.00696
nanomsg,tcp,5000,32000,1000,800,4,5000.0,4.40892,1134.06556,36.2901,49472.0,775854.8125,1487616.0,1500640.0,1571360.0,936404.0625,10.0,0.00608
nng,tcp,5000,32000,1000,800,4,5000.0,4.54819,1099.33922,35.17885,48384.0,89170.75,108160.0,129664.0,404960.0,16115.25,22.5,0.01096
zeromq,tcp,5000,64000,1000,800,4,5000.0,4.28956,1165.61972,74.59966,77296.0,97020.875,105776.0,122304.0,681824.0,5863.875,22.5,0.00746
nanomsg,tcp,5000,64000,1000,800,4,5000.0,4.49931,1111.28076,71.12197,53040.0,326191.6875,584240.0,600256.0,766464.0,497971.9375,16.875,0.00648
nng,tcp,5000,64000,1000,800,4,5000.0,4.62471,1081.15025,69.19361,60400.0,108342.9375,129104.0,148928.0,405536.0,17696.6875,26.25,0.01423
zeromq,tcp,5000,128000,1000,800,4,5000.0,4.36064,1146.61999,146.76736,105568.0,142274.75,165472.0,207888.0,609920.0,14985.125,34.0625,0.00848
nanomsg,tcp,5000,128000,1000,800,4,5000.0,4.74389,1054.00561,134.91272,76336.0,105513.0625,118816.0,145968.0,1024624.0,9862.3125,25.625,0.00731
nng,tcp,5000,128000,1000,800,4,5000.0,5.04816,990.46142,126.77906,107392.0,195284.75,230720.0,270720.0,616688.0,28967.875,39.9,0.01927
zeromq,tcp,5000,256000,1000,800,4,5000.0,4.47331,1117.73973,286.14137,172464.0,239421.6875,261088.0,386192.0,997440.0,13358.875,55.55,0.0107
nanomsg,tcp,5000,256000,1000,800,4,5000.0,5.74571,870.21882,222.77602,243584.0,299733.25,320848.0,360144.0,1153856.0,15934.625,48.65,0.00889
nng,tcp,5000,256000,1000,800,4,5000.0,5.90021,847.43332,216.94293,181536.0,382728.5,442176.0,510160.0,1312768.0,48112.9375,63.6375,0.03014
zeromq,tcp,5000,512000,1000,800,4,5000.0,4.7119,1061.1421,543.30475,300192.0,403518.625,464672.0,693696.0,1881376.0,45046.0625,94.9,0.01533
nanomsg,tcp,5000,512000,1000,800,4,5000.0,6.7458,741.20761,379.49829,554432.0,729638.4375,808896.0,854592.0,1922352.0,57400.0625,93.0125,0.0129
nng,tcp,5000,512000,1000,800,4,5000.0,7.55523,661.79743,338.84028,344944.0,755388.0625,874736.0,1003824.0,2036896.0,91255.625,91.7375,0.05152
zeromq,tcp,5000,1000,1000,1000,4,5000.0,5.28651,945.80299,0.9458,32336.0,47949.5,55408.0,66144.0,444224.0,5742.25,10.5,0.00639
nanomsg,tcp,5000,1000,1000,1000,4,5000.0,5.30338,942.79669,0.9428,41344.0,7809190.1875,13969504.0,15822256.0,15941936.0,1746374.6875,3.0,0.00528
nng,tcp,5000,1000,1000,1000,4,5000.0,5.4838,911.77809,0.91178,37664.0,72786.9375,88752.0,105936.0,203200.0,13593.4375,14.75,0.00814
zeromq,tcp,5000,2000,1000,1000,4,5000.0,5.28142,946.71602,1.89343,30720.0,44909.875,51712.0,61232.0,403504.0,5215.75,9.5,0.00644
nanomsg,tcp,5000,2000,1000,1000,4,5000.0,5.30788,941.9981,1.884,42208.0,6973152.5,12957632.0,14697216.0,14854272.0,1618815.4375,3.5,0.00529
nng,tcp,5000,2000,1000,1000,4,5000.0,5.48644,911.339,1.82268,38320.0,73845.8125,90048.0,106864.0,611632.0,13866.1875,15.75,0.00816
zeromq,tcp,5000,4000,1000,1000,4,5000.0,5.28041,946.89728,3.78759,31040.0,45209.125,51552.0,61536.0,333424.0,5129.625,10.5,0.00648
nanomsg,tcp,5000,4000,1000,1000,4,5000.0,5.32286,939.36061,3.75744,43520.0,5455533.5,10267568.0,11734848.0,11805792.0,1364006.25,5.0,0.00534
nng,tcp,5000,4000,1000,1000,4,5000.0,5.49107,910.5694,3.64228,39024.0,75998.5,92592.0,109248.0,276752.0,14055.125,16.0,0.00824
zeromq,tcp,5000,8000,1000,1000,4,5000.0,5.28795,945.54636,7.56437,32832.0,47141.6875,53664.0,62288.0,365424.0,4973.9375,10.5,0.00652
nanomsg,tcp,5000,8000,1000,1000,4,5000.0,5.33806,936.69453,7.49356,48032.0,2980154.3125,5867504.0,5915472.0,5984160.0,1291492.875,5.0,0.00543
nng,tcp,5000,8000,1000,1000,4,5000.0,5.49946,909.18071,7.27345,38016.0,76507.9375,93328.0,111024.0,269808.0,14288.75,16.0,0.00859
zeromq,tcp,5000,16000,1000,1000,4,5000.0,5.2933,944.59141,15.11346,60512.0,77178.0,83600.0,99424.0,491264.0,4469.5625,14.5,0.00672
nanomsg,tcp,5000,16000,1000,1000,4,5000.0,5.35731,933.30662,14.93291,47712.0,1789981.375,3519952.0,3544656.0,3639632.0,1378744.0,5.25,0.00566
nng,tcp,5000,16000,1000,1000,4,5000.0,5.51469,906.6696,14.50671,42128.0,78238.0625,95056.0,112688.0,232880.0,14465.125,16.0,0.0094
zeromq,tcp,5000,32000,1000,1000,4,5000.0,5.29375,944.5094,30.2243,67008.0,83985.75,90624.0,105184.0,561248.0,5067.3125,15.0,0.00692
nanomsg,tcp,5000,32000,1000,1000,4,5000.0,5.41243,923.80046,29.56162,46672.0,801670.8125,1542720.0,1557888.0,1642960.0,978403.375,9.0,0.006
nng,tcp,5000,32000,1000,1000,4,5000.0,5.54722,901.35235,28.84327,47360.0,87882.6875,106512.0,124896.0,443840.0,15833.125,18.5,0.01099
zeromq,tcp,5000,64000,1000,1000,4,5000.0,5.31211,941.24571,60.23972,80304.0,97914.625,106928.0,124480.0,568320.0,5090.5625,19.25,0.00749
nanomsg,tcp,5000,64000,1000,1000,4,5000.0,5.50066,908.98149,58.17482,50640.0,507343.875,950288.0,964944.0,1188784.0,880135.125,12.25,0.00659
nng,tcp,5000,64000,1000,1000,4,5000.0,5.62609,888.71635,56.87785,61104.0,107506.0625,128960.0,152192.0,415152.0,18120.9375,21.0,0.01411
zeromq,tcp,5000,128000,1000,1000,4,5000.0,5.3668,931.65276,119.25155,105504.0,142936.6875,165984.0,211856.0,594816.0,14697.0625,27.5,0.00852
nanomsg,tcp,5000,128000,1000,1000,4,5000.0,5.74861,869.78173,111.33206,78400.0,105640.8125,116992.0,141968.0,1421376.0,9727.4375,22.0,0.00739
nng,tcp,5000,128000,1000,1000,4,5000.0,6.06062,824.9986,105.59982,100288.0,195756.9375,231952.0,272128.0,816944.0,29549.125,33.975,0.01896
zeromq,tcp,5000,256000,1000,1000,4,5000.0,5.48523,911.53935,233.35407,170928.0,236855.4375,269680.0,374176.0,983728.0,18087.0625,44.25,0.01069
nanomsg,tcp,5000,256000,1000,1000,4,5000.0,6.73315,742.59849,190.10522,242128.0,298242.125,321264.0,354528.0,1191344.0,17131.0625,42.0,0.00892
nng,tcp,5000,256000,1000,1000,4,5000.0,6.878,726.95574,186.10067,176592.0,382469.4375,442992.0,515472.0,1113936.0,48532.875,53.9,0.03093
zeromq,tcp,5000,512000,1000,1000,4,5000.0,5.6956,877.87003,449.46945,302640.0,409303.5625,473280.0,694736.0,2066016.0,46139.875,77.9,0.01524
nanomsg,tcp,5000,512000,1000,1000,4,5000.0,7.73141,646.72154,331.12143,566880.0,726797.125,798880.0,845952.0,1949984.0,57008.625,81.4,0.01261
nng,tcp,5000,512000,1000,1000,4,5000.0,8.26069,607.82789,311.20788,333168.0,691113.0,812784.0,940256.0,1888880.0,91225.9375,80.3,0.05219
zeromq,inproc,5000,1000,1000,0,4,5000.0,0.29876,16736.86413,16.73686,8336.0,14626.6875,17360.0,20688.0,228048.0,2895.1875,52.9125,0.00436
nanomsg,inproc,5000,1000,1000,0,4,5000.0,0.29536,16928.57887,16.92858,8384.0,11087.25,12512.0,15408.0,406464.0,1386.5,21.6375,0.00307
nng,inproc,5000,1000,1000,0,4,5000.0,0.39301,12722.56427,12.72256,19456.0,41367.875,51472.0,66640.0,208256.0,8798.8125,117.075,0.00346
zeromq,inproc,5000,2000,1000,0,4,5000.0,0.30589,16347.26518,32.69453,8096.0,15597.5625,18800.0,21888.0,337680.0,3153.5625,62.325,0.00434
nanomsg,inproc,5000,2000,1000,0,4,5000.0,0.29683,16845.0237,33.69005,9184.0,11649.625,13600.0,16464.0,147392.0,1544.5625,29.8875,0.00299
nng,inproc,5000,2000,1000,0,4,5000.0,0.39266,12733.74773,25.46749,20224.0,41379.5625,51648.0,66880.0,200704.0,8797.3125,117.05,0.00345
zeromq,inproc,5000,4000,1000,0,4,5000.0,0.30618,16330.82138,65.32328,8688.0,15178.5625,18576.0,21232.0,263952.0,2911.5625,57.325,0.00436
